time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_mean,wind_speed_10m_max,wind_gusts_10m_max,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,uv_index_max,district_id,district_name,latitude,longitude
2020-08-01,61,27.3,30.9,25.0,33.1,6.1,85,5.4,8.9,22.3,942.8,98,16.21,3.52,,surajpur,Surajpur,23.21,82.86
2020-08-02,63,27.7,31.1,24.1,33.6,12.8,85,5.3,9.2,25.9,941.0,93,17.49,3.72,,surajpur,Surajpur,23.21,82.86
2020-08-03,63,27.0,30.1,24.9,32.7,21.5,87,4.4,10.5,25.6,937.9,98,13.32,2.9,,surajpur,Surajpur,23.21,82.86
2020-08-04,61,27.4,31.3,24.7,33.2,10.3,85,5.1,12.1,23.0,934.9,100,15.02,3.26,,surajpur,Surajpur,23.21,82.86
2020-08-05,65,26.1,29.3,23.9,30.9,51.0,90,10.8,15.6,42.8,933.0,99,6.31,1.65,,surajpur,Surajpur,23.21,82.86
2020-08-06,63,25.2,27.9,24.1,29.3,17.1,94,13.8,23.2,42.5,936.9,100,9.41,1.89,,surajpur,Surajpur,23.21,82.86
2020-08-07,61,26.7,29.8,24.4,31.7,5.2,87,9.2,13.9,28.4,941.6,87,15.92,3.39,,surajpur,Surajpur,23.21,82.86
2020-08-08,61,27.0,30.4,24.9,32.4,5.4,87,7.5,10.1,23.4,940.6,93,14.0,3.07,,surajpur,Surajpur,23.21,82.86
2020-08-09,63,26.9,31.0,24.9,32.8,15.1,87,4.1,7.2,21.2,939.0,93,10.31,2.35,,surajpur,Surajpur,23.21,82.86
2020-08-10,61,27.5,30.2,25.2,33.4,3.8,87,6.6,12.2,27.4,939.5,99,12.65,2.75,,surajpur,Surajpur,23.21,82.86
2020-08-11,53,27.4,30.8,25.2,32.9,1.7,86,8.1,13.0,27.0,940.2,99,13.29,2.98,,surajpur,Surajpur,23.21,82.86
2020-08-12,63,26.5,28.9,25.0,32.1,8.4,90,6.6,11.9,24.8,940.4,100,9.78,2.12,,surajpur,Surajpur,23.21,82.86
2020-08-13,61,26.9,30.4,24.9,33.0,13.0,88,3.2,8.2,23.4,938.6,98,10.28,2.32,,surajpur,Surajpur,23.21,82.86
2020-08-14,63,27.3,30.1,24.7,33.7,11.2,89,3.9,9.0,27.4,937.3,98,14.07,2.99,,surajpur,Surajpur,23.21,82.86
2020-08-15,63,26.9,31.1,25.2,32.6,19.0,89,6.8,10.4,24.1,937.4,98,13.27,2.83,,surajpur,Surajpur,23.21,82.86
2020-08-16,63,26.6,28.4,25.1,31.8,16.9,90,10.2,14.4,33.1,937.2,99,7.12,1.72,,surajpur,Surajpur,23.21,82.86
2020-08-17,63,26.9,29.3,25.4,32.7,11.2,90,6.9,12.5,28.8,937.5,100,7.59,1.76,,surajpur,Surajpur,23.21,82.86
2020-08-18,63,26.8,29.7,25.4,32.5,9.8,90,6.7,10.8,24.1,938.8,97,9.36,2.13,,surajpur,Surajpur,23.21,82.86
2020-08-19,63,27.1,31.2,25.5,32.4,28.4,89,9.6,15.2,33.8,938.5,85,11.92,2.66,,surajpur,Surajpur,23.21,82.86
2020-08-20,61,25.9,28.0,24.8,29.8,5.6,90,15.0,22.9,41.8,937.1,82,10.34,2.28,,surajpur,Surajpur,23.21,82.86
2020-08-21,63,25.3,26.5,24.3,28.9,28.5,93,16.5,22.4,46.8,939.3,99,6.52,1.52,,surajpur,Surajpur,23.21,82.86
2020-08-22,63,25.3,28.2,23.3,28.8,11.0,91,15.9,21.8,41.0,942.9,90,8.89,2.0,,surajpur,Surajpur,23.21,82.86
2020-08-23,63,26.1,29.6,23.8,30.4,6.6,88,11.4,18.1,36.7,943.6,96,14.82,3.07,,surajpur,Surajpur,23.21,82.86
2020-08-24,63,26.3,30.1,23.9,31.6,11.4,89,6.6,10.7,28.4,944.1,93,12.32,2.63,,surajpur,Surajpur,23.21,82.86
2020-08-25,61,26.8,30.2,24.6,32.2,4.5,87,6.0,11.2,26.3,944.9,99,12.55,2.74,,surajpur,Surajpur,23.21,82.86
2020-08-26,61,25.5,26.7,24.4,29.8,11.0,92,12.6,17.3,31.3,943.6,100,6.56,1.55,,surajpur,Surajpur,23.21,82.86
2020-08-27,63,25.0,27.1,24.1,29.0,9.1,93,13.8,17.7,37.8,939.5,98,9.08,1.9,,surajpur,Surajpur,23.21,82.86
2020-08-28,53,24.2,26.0,23.3,27.7,4.1,94,14.2,20.5,36.4,937.8,97,4.62,1.12,,surajpur,Surajpur,23.21,82.86
2020-08-29,51,25.0,28.0,22.4,27.5,1.6,88,19.9,29.2,51.8,941.2,89,9.8,2.31,,surajpur,Surajpur,23.21,82.86
2020-08-30,3,26.5,30.7,22.8,30.0,0.0,81,14.2,22.1,44.3,944.4,54,16.5,3.69,,surajpur,Surajpur,23.21,82.86
2020-08-31,3,27.9,31.8,23.8,33.3,0.0,80,6.5,11.5,25.2,945.9,79,21.46,4.56,,surajpur,Surajpur,23.21,82.86
2020-09-01,51,28.1,31.7,24.8,33.9,1.1,81,4.4,7.6,20.2,946.4,100,17.07,3.74,,surajpur,Surajpur,23.21,82.86
2020-09-02,61,25.3,27.4,23.2,30.4,12.6,90,4.3,7.3,19.1,946.5,95,4.91,1.22,,surajpur,Surajpur,23.21,82.86
2020-09-03,61,26.1,29.2,23.4,31.3,5.7,86,4.7,9.5,22.3,947.2,41,15.4,3.18,,surajpur,Surajpur,23.21,82.86
2020-09-04,53,27.2,31.5,23.7,32.5,1.4,83,6.6,11.8,26.6,947.0,35,19.17,4.01,,surajpur,Surajpur,23.21,82.86
2020-09-05,63,27.4,31.6,24.3,33.0,7.7,84,5.2,9.6,23.0,945.7,49,16.8,3.58,,surajpur,Surajpur,23.21,82.86
2020-09-06,53,27.6,32.6,24.5,33.4,1.9,83,5.4,11.5,22.3,944.8,80,19.86,4.23,,surajpur,Surajpur,23.21,82.86
2020-09-07,63,26.6,30.5,24.7,32.0,9.2,88,6.9,13.4,27.7,945.3,100,15.18,3.18,,surajpur,Surajpur,23.21,82.86
2020-09-08,63,27.5,31.7,23.8,33.3,6.6,85,5.7,10.5,27.0,946.0,98,16.68,3.59,,surajpur,Surajpur,23.21,82.86
2020-09-09,63,27.1,30.5,24.9,32.9,9.2,85,4.8,7.1,17.3,945.2,81,15.69,3.33,,surajpur,Surajpur,23.21,82.86
2020-09-10,65,26.6,31.7,24.3,32.2,26.8,88,5.1,6.9,23.4,943.0,91,15.09,3.24,,surajpur,Surajpur,23.21,82.86
2020-09-11,61,26.4,30.0,23.6,32.0,6.8,87,4.2,6.2,16.2,943.2,96,17.44,3.62,,surajpur,Surajpur,23.21,82.86
2020-09-12,61,27.3,31.7,24.6,33.2,5.9,85,4.8,7.3,19.1,945.4,97,17.56,3.71,,surajpur,Surajpur,23.21,82.86
2020-09-13,51,27.8,31.2,24.7,33.6,0.5,83,5.7,10.5,24.1,945.6,93,17.73,3.8,,surajpur,Surajpur,23.21,82.86
2020-09-14,51,28.2,32.0,24.7,33.9,0.3,80,5.5,8.4,19.8,944.8,79,18.29,3.94,,surajpur,Surajpur,23.21,82.86
2020-09-15,51,28.2,32.5,25.2,33.6,0.6,79,5.5,8.4,24.5,944.5,82,18.27,4.01,,surajpur,Surajpur,23.21,82.86
2020-09-16,53,28.7,32.7,25.2,34.8,1.6,81,5.3,9.5,22.7,944.5,79,18.18,3.96,,surajpur,Surajpur,23.21,82.86
2020-09-17,53,28.5,33.1,25.8,34.7,2.2,82,5.1,9.2,22.3,944.0,90,17.13,3.76,,surajpur,Surajpur,23.21,82.86
2020-09-18,63,27.9,31.9,25.1,34.1,10.8,84,4.3,8.5,19.4,943.0,81,17.36,3.75,,surajpur,Surajpur,23.21,82.86
2020-09-19,63,26.8,30.9,24.9,32.4,8.8,85,4.4,10.2,23.4,941.4,93,13.62,2.92,,surajpur,Surajpur,23.21,82.86
2020-09-20,51,27.4,31.5,24.1,32.8,0.4,83,6.4,9.3,22.0,940.0,84,17.34,3.73,,surajpur,Surajpur,23.21,82.86
2020-09-21,63,26.1,29.1,24.3,30.8,8.6,90,10.7,14.5,31.0,938.8,98,9.82,2.16,,surajpur,Surajpur,23.21,82.86
2020-09-22,63,25.5,27.6,24.0,30.2,12.0,92,10.0,12.9,31.0,938.7,100,5.61,1.37,,surajpur,Surajpur,23.21,82.86
2020-09-23,55,25.5,28.7,23.9,29.3,5.5,91,15.4,19.0,42.8,941.4,100,10.27,2.24,,surajpur,Surajpur,23.21,82.86
2020-09-24,61,25.3,27.5,23.8,29.2,6.0,93,16.2,22.2,47.2,943.4,100,10.84,2.17,,surajpur,Surajpur,23.21,82.86
2020-09-25,51,26.0,28.9,23.8,30.5,0.6,89,11.4,21.6,43.9,943.2,100,12.27,2.61,,surajpur,Surajpur,23.21,82.86
2020-09-26,51,26.3,31.0,22.7,31.3,0.1,85,5.6,9.4,23.0,943.5,88,18.64,3.8,,surajpur,Surajpur,23.21,82.86
2020-09-27,51,26.4,31.0,23.5,31.1,0.6,82,6.3,11.3,19.8,945.2,32,19.3,4.07,,surajpur,Surajpur,23.21,82.86
2020-09-28,1,26.7,31.3,21.8,31.3,0.0,80,6.7,10.8,23.8,946.2,19,17.96,3.86,,surajpur,Surajpur,23.21,82.86
2020-09-29,3,26.7,31.1,23.3,31.5,0.0,81,6.3,9.7,23.8,945.6,50,18.6,3.99,,surajpur,Surajpur,23.21,82.86
2020-09-30,3,25.7,31.1,21.2,29.2,0.0,77,7.2,12.6,26.6,944.4,99,18.95,4.13,,surajpur,Surajpur,23.21,82.86
2020-10-01,3,25.3,29.6,22.6,29.3,0.0,80,5.0,7.6,16.9,944.1,100,8.56,2.07,,surajpur,Surajpur,23.21,82.86
2020-10-02,3,26.9,31.3,22.8,31.2,0.0,76,5.5,8.8,20.9,944.3,95,18.63,4.1,,surajpur,Surajpur,23.21,82.86
2020-10-03,63,25.9,29.9,23.6,30.6,16.4,86,7.2,10.4,25.2,944.9,80,11.82,2.6,,surajpur,Surajpur,23.21,82.86
2020-10-04,61,25.7,29.1,23.4,30.4,14.5,87,6.2,11.2,25.2,945.3,92,10.98,2.37,,surajpur,Surajpur,23.21,82.86
2020-10-05,63,25.5,28.8,22.9,30.4,10.4,89,6.2,11.7,23.8,945.5,90,11.75,2.45,,surajpur,Surajpur,23.21,82.86
2020-10-06,63,26.0,30.1,23.6,31.1,8.2,88,5.9,8.4,21.2,946.2,93,13.0,2.77,,surajpur,Surajpur,23.21,82.86
2020-10-07,63,26.0,30.5,23.2,31.0,11.5,87,6.7,9.9,27.4,947.4,92,12.82,2.75,,surajpur,Surajpur,23.21,82.86
2020-10-08,53,26.1,30.7,23.4,31.3,2.8,86,4.5,6.6,22.0,947.9,81,12.41,2.64,,surajpur,Surajpur,23.21,82.86
2020-10-09,55,26.1,30.1,23.7,31.3,2.6,87,4.7,8.2,20.9,948.2,78,13.16,2.8,,surajpur,Surajpur,23.21,82.86
2020-10-10,51,26.2,30.1,23.7,31.2,0.5,86,6.3,9.9,21.6,947.1,92,13.07,2.81,,surajpur,Surajpur,23.21,82.86
2020-10-11,63,26.8,31.0,23.7,32.3,6.6,85,4.6,6.6,23.8,945.7,89,15.34,3.27,,surajpur,Surajpur,23.21,82.86
2020-10-12,61,26.9,31.4,23.6,32.4,3.7,85,4.9,8.0,22.0,944.5,51,16.33,3.48,,surajpur,Surajpur,23.21,82.86
2020-10-13,3,27.2,32.7,23.2,31.5,0.0,78,8.1,12.0,34.2,944.5,47,19.14,4.26,,surajpur,Surajpur,23.21,82.86
2020-10-14,3,26.8,31.8,22.5,30.6,0.0,75,7.6,13.1,28.1,945.4,45,19.36,4.32,,surajpur,Surajpur,23.21,82.86
2020-10-15,3,26.8,31.4,22.9,30.9,0.0,78,7.7,13.3,31.0,945.8,33,17.6,3.87,,surajpur,Surajpur,23.21,82.86
2020-10-16,51,26.7,31.5,22.1,31.0,0.1,79,6.6,10.9,25.2,945.8,16,17.57,3.82,,surajpur,Surajpur,23.21,82.86
2020-10-17,51,26.6,31.4,22.9,31.3,0.3,80,4.7,6.6,23.0,946.8,32,16.17,3.47,,surajpur,Surajpur,23.21,82.86
2020-10-18,3,26.4,31.0,22.8,30.9,0.0,81,6.7,10.6,23.4,947.3,25,17.18,3.73,,surajpur,Surajpur,23.21,82.86
2020-10-19,0,25.8,31.4,22.0,29.1,0.0,74,6.3,9.1,19.4,946.9,2,19.41,4.22,,surajpur,Surajpur,23.21,82.86
2020-10-20,0,25.4,31.5,20.2,28.6,0.0,74,5.8,7.9,18.0,946.7,4,19.07,4.09,,surajpur,Surajpur,23.21,82.86
2020-10-21,2,25.2,30.9,21.3,28.4,0.0,77,7.5,9.7,22.3,947.0,13,17.95,3.82,,surajpur,Surajpur,23.21,82.86
2020-10-22,3,24.8,30.2,21.3,27.5,0.0,75,8.3,11.8,26.3,945.4,80,18.53,3.92,,surajpur,Surajpur,23.21,82.86
2020-10-23,3,24.2,30.4,20.0,26.8,0.0,76,8.0,13.9,33.5,945.1,56,19.41,4.08,,surajpur,Surajpur,23.21,82.86
2020-10-24,3,23.6,30.5,18.1,25.7,0.0,72,7.1,11.2,25.2,947.2,8,19.82,4.2,,surajpur,Surajpur,23.21,82.86
2020-10-25,2,23.0,30.5,17.1,24.4,0.0,67,5.9,8.7,17.3,949.6,17,19.37,4.11,,surajpur,Surajpur,23.21,82.86
2020-10-26,1,24.0,30.7,18.5,25.8,0.0,63,4.1,8.8,14.0,950.5,11,18.96,3.9,,surajpur,Surajpur,23.21,82.86
2020-10-27,2,23.2,29.4,18.8,24.6,0.0,64,4.7,8.7,14.0,950.1,32,16.92,3.65,,surajpur,Surajpur,23.21,82.86
2020-10-28,1,22.3,29.8,17.4,23.1,0.0,63,5.6,8.7,16.2,950.6,14,18.2,3.86,,surajpur,Surajpur,23.21,82.86
2020-10-29,1,21.9,29.4,16.4,22.6,0.0,64,6.4,8.7,20.2,951.0,5,19.25,4.1,,surajpur,Surajpur,23.21,82.86
2020-10-30,1,21.2,28.7,15.7,21.2,0.0,64,8.3,14.0,31.3,950.4,3,19.42,4.21,,surajpur,Surajpur,23.21,82.86
2020-10-31,0,21.7,28.9,16.1,22.1,0.0,63,7.5,9.3,24.5,950.5,2,18.95,4.07,,surajpur,Surajpur,23.21,82.86
2020-11-01,0,22.3,29.2,17.3,23.0,0.0,64,7.4,9.9,22.7,951.2,0,18.67,4.07,,surajpur,Surajpur,23.21,82.86
2020-11-02,0,21.9,28.8,17.2,22.1,0.0,61,8.1,11.5,26.3,952.2,0,18.66,4.13,,surajpur,Surajpur,23.21,82.86
2020-11-03,0,20.7,28.2,15.6,20.5,0.0,60,7.1,9.5,24.5,952.0,0,18.93,4.03,,surajpur,Surajpur,23.21,82.86
2020-11-04,0,20.3,28.4,14.4,20.0,0.0,56,4.3,7.8,15.1,951.0,0,19.5,3.79,,surajpur,Surajpur,23.21,82.86
2020-11-05,0,20.2,29.0,15.0,20.2,0.0,59,4.2,7.5,19.4,951.8,0,19.48,3.79,,surajpur,Surajpur,23.21,82.86
2020-11-06,0,19.5,28.3,14.1,19.4,0.0,62,5.5,8.4,15.1,954.0,0,19.34,3.79,,surajpur,Surajpur,23.21,82.86
2020-11-07,0,18.9,27.6,12.8,18.4,0.0,65,7.6,9.1,24.1,954.6,0,19.15,3.89,,surajpur,Surajpur,23.21,82.86
2020-11-08,0,18.4,26.9,12.1,17.8,0.0,67,8.8,12.6,28.8,954.6,0,19.11,3.85,,surajpur,Surajpur,23.21,82.86
2020-11-09,0,18.2,26.0,12.7,17.8,0.0,67,7.8,9.3,24.1,953.1,0,18.89,3.7,,surajpur,Surajpur,23.21,82.86
2020-11-10,0,19.4,27.1,13.0,19.4,0.0,67,6.7,9.1,20.2,952.0,0,18.43,3.66,,surajpur,Surajpur,23.21,82.86
2020-11-11,3,21.5,27.6,15.2,22.4,0.0,68,6.6,8.7,22.7,953.4,49,12.51,2.86,,surajpur,Surajpur,23.21,82.86
2020-11-12,51,23.3,28.8,18.0,25.0,0.1,71,7.0,8.4,20.2,954.7,36,13.93,3.15,,surajpur,Surajpur,23.21,82.86
2020-11-13,2,23.4,29.7,18.2,25.1,0.0,68,5.3,8.0,18.4,953.8,16,15.58,3.32,,surajpur,Surajpur,23.21,82.86
2020-11-14,2,23.7,29.8,18.4,25.7,0.0,71,5.5,9.4,18.4,952.8,16,15.18,3.29,,surajpur,Surajpur,23.21,82.86
2020-11-15,2,23.9,30.1,19.7,25.9,0.0,69,4.5,7.9,17.3,952.8,13,15.26,3.12,,surajpur,Surajpur,23.21,82.86
2020-11-16,1,23.0,29.3,18.1,24.7,0.0,70,5.2,10.4,19.4,952.6,8,15.56,3.3,,surajpur,Surajpur,23.21,82.86
2020-11-17,1,22.6,29.1,18.4,24.5,0.0,74,4.8,7.4,17.3,951.3,13,15.12,3.1,,surajpur,Surajpur,23.21,82.86
2020-11-18,1,22.3,28.4,17.7,23.9,0.0,76,7.4,11.9,28.8,950.7,23,14.25,3.12,,surajpur,Surajpur,23.21,82.86
2020-11-19,51,22.3,27.9,18.1,24.4,0.3,78,6.7,11.2,32.4,950.0,61,13.48,2.82,,surajpur,Surajpur,23.21,82.86
2020-11-20,2,22.4,26.9,19.0,24.8,0.0,81,5.8,10.0,27.7,950.8,24,12.63,2.54,,surajpur,Surajpur,23.21,82.86
2020-11-21,3,19.5,24.9,13.3,19.6,0.0,70,8.5,10.3,25.2,952.1,19,16.98,3.38,,surajpur,Surajpur,23.21,82.86
2020-11-22,1,16.5,24.4,10.4,15.5,0.0,64,6.5,8.9,21.6,953.0,3,17.8,3.35,,surajpur,Surajpur,23.21,82.86
2020-11-23,0,17.3,25.5,11.2,16.3,0.0,61,7.1,9.4,19.4,953.3,0,17.8,3.56,,surajpur,Surajpur,23.21,82.86
2020-11-24,0,17.2,25.7,10.7,16.6,0.0,65,5.9,9.0,20.2,952.6,1,17.64,3.31,,surajpur,Surajpur,23.21,82.86
2020-11-25,3,18.2,27.0,11.2,17.8,0.0,66,6.0,9.2,18.7,952.6,81,17.37,3.37,,surajpur,Surajpur,23.21,82.86
2020-11-26,53,18.6,25.7,12.0,18.4,0.8,69,6.3,9.8,19.1,953.0,99,12.92,2.75,,surajpur,Surajpur,23.21,82.86
2020-11-27,55,17.9,21.1,15.4,18.4,6.4,82,7.3,12.1,27.0,955.5,82,6.42,1.41,,surajpur,Surajpur,23.21,82.86
2020-11-28,0,19.0,26.3,14.3,19.1,0.0,74,8.1,10.0,23.8,955.4,0,16.55,3.23,,surajpur,Surajpur,23.21,82.86
2020-11-29,0,18.6,26.7,13.4,18.2,0.0,67,7.3,8.8,22.7,954.4,0,16.95,3.4,,surajpur,Surajpur,23.21,82.86
2020-11-30,0,17.9,25.9,12.2,17.6,0.0,69,6.5,8.4,20.2,953.5,0,17.03,3.23,,surajpur,Surajpur,23.21,82.86
2020-12-01,0,17.8,26.1,12.5,17.6,0.0,69,5.8,7.7,20.2,953.4,0,16.98,3.14,,surajpur,Surajpur,23.21,82.86
2020-12-02,0,17.8,26.4,11.9,17.4,0.0,66,5.3,7.6,18.7,951.9,0,16.83,3.14,,surajpur,Surajpur,23.21,82.86
2020-12-03,0,17.1,26.3,10.4,16.7,0.0,68,5.3,7.4,19.8,951.4,0,16.98,3.13,,surajpur,Surajpur,23.21,82.86
2020-12-04,0,17.5,26.0,10.8,17.2,0.0,67,4.4,7.4,15.5,950.4,0,16.8,3.07,,surajpur,Surajpur,23.21,82.86
2020-12-05,0,18.5,27.2,12.5,18.4,0.0,64,3.5,6.3,19.4,951.1,0,16.69,3.05,,surajpur,Surajpur,23.21,82.86
2020-12-06,0,19.6,28.1,12.4,19.6,0.0,60,2.9,5.6,13.7,952.8,0,16.6,3.0,,surajpur,Surajpur,23.21,82.86
2020-12-07,0,20.3,28.5,15.0,20.4,0.0,60,3.5,8.0,15.8,954.0,0,16.57,3.13,,surajpur,Surajpur,23.21,82.86
2020-12-08,0,19.0,28.0,13.5,19.1,0.0,68,5.7,8.0,17.3,953.8,0,16.46,3.25,,surajpur,Surajpur,23.21,82.86
2020-12-09,0,18.3,28.2,12.0,18.0,0.0,66,5.5,7.5,18.4,952.5,2,16.65,3.24,,surajpur,Surajpur,23.21,82.86
2020-12-10,3,18.6,26.9,12.9,18.3,0.0,65,5.5,7.9,18.0,951.9,38,14.94,2.97,,surajpur,Surajpur,23.21,82.86
2020-12-11,2,18.9,26.8,13.1,18.6,0.0,65,6.7,8.7,18.0,952.2,10,16.04,3.25,,surajpur,Surajpur,23.21,82.86
2020-12-12,3,20.2,26.0,15.8,20.4,0.0,65,5.2,8.5,19.1,952.1,85,10.15,2.41,,surajpur,Surajpur,23.21,82.86
2020-12-13,51,18.9,21.1,17.0,20.1,0.2,79,3.4,6.5,18.4,951.3,80,4.9,1.1,,surajpur,Surajpur,23.21,82.86
2020-12-14,51,18.8,22.9,14.9,20.0,0.3,82,4.8,7.9,18.7,951.9,62,9.16,1.81,,surajpur,Surajpur,23.21,82.86
2020-12-15,53,18.8,22.4,16.7,20.3,1.5,89,5.7,7.6,18.0,953.5,57,8.56,1.59,,surajpur,Surajpur,23.21,82.86
2020-12-16,51,18.5,23.9,15.5,19.9,0.7,89,5.7,10.4,26.3,954.4,54,12.18,2.18,,surajpur,Surajpur,23.21,82.86
2020-12-17,3,17.3,23.4,12.6,17.6,0.0,82,6.9,9.4,22.3,954.2,56,10.56,1.99,,surajpur,Surajpur,23.21,82.86
2020-12-18,0,14.6,22.5,9.4,13.7,0.0,73,6.1,7.9,20.2,953.5,0,16.8,2.89,,surajpur,Surajpur,23.21,82.86
2020-12-19,1,13.5,22.8,6.9,11.6,0.0,64,6.8,8.6,20.9,954.1,1,17.0,3.02,,surajpur,Surajpur,23.21,82.86
2020-12-20,1,13.2,22.6,6.6,11.0,0.0,63,7.6,9.0,24.5,954.1,9,16.94,3.07,,surajpur,Surajpur,23.21,82.86
2020-12-21,0,13.0,22.8,6.2,11.0,0.0,66,7.7,10.1,25.9,952.4,1,16.92,3.03,,surajpur,Surajpur,23.21,82.86
2020-12-22,0,13.7,23.9,7.0,11.9,0.0,66,6.9,9.5,20.9,951.4,0,16.91,3.07,,surajpur,Surajpur,23.21,82.86
2020-12-23,2,14.0,23.7,7.3,12.3,0.0,66,7.1,10.2,20.2,950.7,19,16.88,3.09,,surajpur,Surajpur,23.21,82.86
2020-12-24,1,15.1,24.8,8.9,13.5,0.0,61,6.4,9.8,18.7,950.7,6,16.89,3.15,,surajpur,Surajpur,23.21,82.86
2020-12-25,0,15.0,23.8,9.7,13.6,0.0,65,6.7,8.8,20.5,951.8,0,16.82,3.07,,surajpur,Surajpur,23.21,82.86
2020-12-26,0,14.3,23.5,7.7,12.8,0.0,64,5.7,9.6,15.5,952.0,0,17.14,3.01,,surajpur,Surajpur,23.21,82.86
2020-12-27,0,15.1,24.0,8.5,13.8,0.0,62,4.3,7.7,19.8,950.8,0,16.91,2.93,,surajpur,Surajpur,23.21,82.86
2020-12-28,1,17.0,25.6,9.2,16.2,0.0,63,4.8,8.0,16.9,950.4,9,16.06,3.05,,surajpur,Surajpur,23.21,82.86
2020-12-29,1,16.7,23.9,11.5,16.4,0.0,73,6.4,9.6,23.4,951.4,7,15.46,2.77,,surajpur,Surajpur,23.21,82.86
2020-12-30,2,17.2,24.2,12.9,16.9,0.0,75,7.3,10.5,24.1,952.8,15,15.3,2.81,,surajpur,Surajpur,23.21,82.86
2020-12-31,0,16.9,24.1,11.7,16.7,0.0,75,6.6,10.1,19.4,953.2,2,16.11,2.92,,surajpur,Surajpur,23.21,82.86
2021-01-01,1,16.8,24.4,11.8,16.5,0.0,73,5.7,9.2,17.3,953.4,7,16.4,2.95,,surajpur,Surajpur,23.21,82.86
2021-01-02,3,17.1,25.5,11.5,16.4,0.0,68,6.9,9.2,23.0,952.8,72,16.25,3.16,,surajpur,Surajpur,23.21,82.86
2021-01-03,3,18.7,27.7,12.3,18.3,0.0,60,3.8,5.6,16.2,951.2,47,16.51,3.05,,surajpur,Surajpur,23.21,82.86
2021-01-04,3,19.1,26.7,13.8,19.2,0.0,66,4.5,7.9,15.5,951.9,51,12.15,2.43,,surajpur,Surajpur,23.21,82.86
2021-01-05,3,20.4,29.1,14.0,20.6,0.0,65,5.6,9.0,17.6,952.3,34,15.93,3.26,,surajpur,Surajpur,23.21,82.86
2021-01-06,3,21.6,26.2,18.0,22.2,0.0,62,4.2,6.5,17.3,951.2,55,9.76,2.24,,surajpur,Surajpur,23.21,82.86
2021-01-07,3,21.2,28.3,15.0,21.5,0.0,64,6.6,10.1,19.8,950.2,20,16.23,3.47,,surajpur,Surajpur,23.21,82.86
2021-01-08,3,21.1,25.6,17.7,21.8,0.0,68,6.4,10.6,23.4,950.4,64,8.7,2.11,,surajpur,Surajpur,23.21,82.86
2021-01-09,2,22.0,28.7,17.3,23.3,0.0,70,5.2,7.9,17.3,950.5,26,14.87,3.04,,surajpur,Surajpur,23.21,82.86
2021-01-10,2,21.7,28.3,17.3,23.1,0.0,75,6.6,8.0,20.9,950.9,21,16.08,3.22,,surajpur,Surajpur,23.21,82.86
2021-01-11,3,20.5,27.6,16.6,21.7,0.0,76,6.5,8.6,23.0,951.9,12,16.32,3.2,,surajpur,Surajpur,23.21,82.86
2021-01-12,3,18.1,25.4,13.5,17.9,0.0,71,7.1,9.6,22.7,952.2,18,17.41,3.33,,surajpur,Surajpur,23.21,82.86
2021-01-13,0,14.8,22.9,9.2,13.2,0.0,61,6.4,8.2,19.4,951.3,1,18.29,3.27,,surajpur,Surajpur,23.21,82.86
2021-01-14,0,13.8,22.4,7.7,12.0,0.0,62,6.3,9.0,20.5,951.1,0,18.3,3.22,,surajpur,Surajpur,23.21,82.86
2021-01-15,0,13.6,22.4,7.4,11.9,0.0,64,6.2,9.1,20.5,949.7,0,18.45,3.24,,surajpur,Surajpur,23.21,82.86
2021-01-16,0,14.0,23.3,7.2,12.5,0.0,66,6.5,9.2,22.0,948.7,0,18.42,3.29,,surajpur,Surajpur,23.21,82.86
2021-01-17,0,14.9,23.7,8.4,13.2,0.0,62,7.7,9.1,23.0,950.8,0,18.5,3.47,,surajpur,Surajpur,23.21,82.86
2021-01-18,0,16.1,24.9,9.1,15.2,0.0,66,5.4,7.8,21.2,951.0,1,17.99,3.25,,surajpur,Surajpur,23.21,82.86
2021-01-19,2,18.9,27.7,11.2,18.6,0.0,66,6.2,14.1,30.2,949.2,36,12.79,2.83,,surajpur,Surajpur,23.21,82.86
2021-01-20,0,18.1,25.9,13.0,17.6,0.0,68,8.1,12.7,28.4,950.1,1,18.03,3.58,,surajpur,Surajpur,23.21,82.86
2021-01-21,0,16.6,26.1,9.8,15.0,0.0,57,5.9,9.2,23.8,950.1,0,18.84,3.68,,surajpur,Surajpur,23.21,82.86
2021-01-22,0,16.1,25.2,8.2,14.7,0.0,58,5.9,8.8,19.1,950.8,0,18.8,3.58,,surajpur,Surajpur,23.21,82.86
2021-01-23,0,17.6,27.0,9.8,16.5,0.0,58,6.1,9.4,25.2,949.9,0,18.65,3.67,,surajpur,Surajpur,23.21,82.86
2021-01-24,0,19.2,27.6,12.2,18.7,0.0,60,6.4,10.8,26.6,950.3,0,18.16,3.78,,surajpur,Surajpur,23.21,82.86
2021-01-25,0,17.6,23.2,14.0,16.5,0.0,67,11.0,13.4,29.5,952.2,3,17.88,3.56,,surajpur,Surajpur,23.21,82.86
2021-01-26,0,16.6,23.8,11.8,15.8,0.0,71,9.4,13.9,26.3,952.1,2,17.86,3.44,,surajpur,Surajpur,23.21,82.86
